Ref,x,y,Connectivity,Isovist Area,Isovist Compactness,Isovist Drift Angle,Isovist Drift Magnitude,Isovist Max Radial,Isovist Min Radial,Isovist Occlusivity,Isovist Perimeter,Point First Moment,Point Second Moment
2293787,2.76000000,6.42000000,56.00000000,0.21204862,0.24998455,253.53115845,0.08729482,0.67923427,0.01808700,1.36545229,3.26487136,16.74894142,6.09840012
2293789,2.76000000,6.54000000,114.00000000,0.40892914,0.15359120,18.65196228,0.56472874,1.87938368,0.04030100,2.98399496,5.78423309,70.19857025,65.97000122
2293790,2.76000000,6.60000000,126.00000000,0.45936358,0.15124345,11.17376041,0.59740990,1.86991346,0.08853000,3.43419552,6.17795753,84.04708099,89.19000244
2293791,2.76000000,6.66000000,201.00000000,0.70824784,0.08867684,7.58087349,0.23149984,2.25332427,0.08963045,6.63666153,10.01826382,162.07844543,193.71240234
2293792,2.76000000,6.72000000,160.00000000,0.61306840,0.08090372,351.30340576,0.40000486,2.25405598,0.08853000,6.73963261,9.75832272,115.83663177,131.48640442
2293793,2.76000000,6.78000000,118.00000000,0.43781021,0.16491309,347.48330688,0.59661841,1.87201703,0.08589000,3.00626564,5.77590895,74.32364655,75.62519836
2293794,2.76000000,6.84000000,103.00000000,0.38639465,0.16249679,339.45117188,0.53383112,1.88193619,0.02589000,2.70913625,5.46635818,57.00459671,46.86479950
2359297,2.82000000,4.86000000,9.00000000,0.03865378,0.29030529,357.82073975,0.22761595,0.49994650,0.02377100,0.35137686,1.29352081,2.34973669,0.77039999
2359298,2.82000000,4.92000000,30.00000000,0.10341885,0.21204121,111.09025574,0.22612570,0.90172505,0.01032600,1.14608300,2.47568059,8.12269402,3.49559999
2359299,2.82000000,4.98000000,27.00000000,0.09228519,0.19151442,129.10356140,0.12492749,0.84416217,0.07032600,1.14402068,2.46076536,5.06424427,1.40040004
2359300,2.82000000,5.04000000,25.00000000,0.08582793,0.39710212,169.81198120,0.07942965,0.38878709,0.08738700,0.39805087,1.64804149,3.81272483,0.74519998
2359301,2.82000000,5.10000000,21.00000000,0.07684163,0.59318000,222.96293640,0.10407458,0.30514956,0.03357100,0.15780649,1.27588046,3.03289652,0.50400001
2359302,2.82000000,5.16000000,118.00000000,0.39635414,0.13255182,51.07501221,0.40987584,1.19617486,0.00461700,3.52520132,6.12990570,56.42039490,34.98120117
2359303,2.82000000,5.22000000,122.00000000,0.41097984,0.09762186,38.89265823,0.30098155,1.06418371,0.06461700,4.43521690,7.27346992,49.84718323,26.84519958
2359304,2.82000000,5.28000000,136.00000000,0.43332025,0.12188814,24.48391342,0.19834810,1.05335331,0.12054919,3.58749056,6.68388081,53.17606735,27.30599976
2359305,2.82000000,5.34000000,131.00000000,0.43582487,0.07016820,356.40258789,0.14930108,1.86282337,0.10413000,5.76329947,8.83467960,52.39487839,28.28160095
2359306,2.82000000,5.40000000,106.00000000,0.37805003,0.09964884,341.91232300,0.26539245,1.74618483,0.04413000,4.42049789,6.90467834,44.38798523,28.36079979
2359308,2.82000000,5.52000000,46.00000000,0.17292820,0.38303015,147.79562378,0.24436855,0.53649437,0.00968900,0.60536855,2.38188815,12.63466835,4.10760021
2359309,2.82000000,5.58000000,50.00000000,0.18102044,0.33438507,165.09342957,0.20886268,0.50688118,0.00968900,0.70311636,2.60822654,12.99097538,4.03200006
2359310,2.82000000,5.64000000,51.00000000,0.18715237,0.24201365,186.98155212,0.19979995,0.74424988,0.00968900,1.18430650,3.11732912,13.45790291,4.39559984
2359311,2.82000000,5.70000000,52.00000000,0.19215745,0.24818763,208.35253906,0.22231512,0.80239344,0.00968900,1.19563115,3.11920190,15.07336807,5.61959982
2359312,2.82000000,5.76000000,51.00000000,0.19072682,0.28205568,223.23506165,0.26936656,0.86095613,0.00968900,1.05988133,2.91503239,16.52629280,6.78599977
2359315,2.82000000,5.94000000,167.00000000,0.44296497,0.06292708,16.77711487,0.28108260,2.18900037,0.00045000,7.48622131,9.40526009,156.92601013,205.45199585
2359316,2.82000000,6.00000000,167.00000000,0.46102965,0.05408216,341.05929565,0.26932958,2.18889594,0.00297900,8.21151352,10.35004807,152.02604675,194.64480591
2359322,2.82000000,6.36000000,48.00000000,0.17697945,0.27769408,160.56388855,0.04524490,0.61724389,0.02707200,0.93393481,2.82997799,15.01709843,5.73479986
2359323,2.82000000,6.42000000,53.00000000,0.20113723,0.24264586,227.52952576,0.10578033,0.61973262,0.01808700,1.34832239,3.22748852,16.52641678,6.21360016
2359325,2.82000000,6.54000000,113.00000000,0.41490126,0.14737852,22.69099998,0.47649381,1.82032239,0.04030100,3.03152227,5.94785261,63.43407822,55.36800003
2359326,2.82000000,6.60000000,132.00000000,0.47671965,0.15185805,13.54383945,0.51876134,1.81054330,0.10030100,3.42775083,6.28083706,81.75228882,81.88200378
2359327,2.82000000,6.66000000,200.00000000,0.70266861,0.08797605,9.20730591,0.20474550,2.19336367,0.14918853,6.69959450,10.01839066,159.66378784,189.73440552
2359328,2.82000000,6.72000000,165.00000000,0.63581926,0.08273634,349.25720215,0.31654307,2.19412351,0.14589000,6.84437895,9.82706070,120.27105713,137.55960083
2359329,2.82000000,6.78000000,123.00000000,0.45092657,0.16132006,344.90295410,0.50864869,1.81271565,0.08589000,3.02099466,5.92670965,72.17665863,69.70680237
2359330,2.82000000,6.84000000,106.00000000,0.38828763,0.16234627,335.00125122,0.44571775,1.76656532,0.02589000,2.69997907,5.48227167,53.47217178,40.40999985
2359331,2.82000000,6.90000000,44.00000000,0.13393794,0.71612364,29.54129028,0.27316478,0.55584735,0.00003900,0.06638900,1.53307271,13.09267521,4.64400005
2359332,2.82000000,6.96000000,44.00000000,0.13458435,0.69911736,17.29302597,0.24896091,0.52937442,0.01088800,0.06918961,1.55534661,12.15535069,4.15799999
2359333,2.82000000,7.02000000,45.00000000,0.13834883,0.28554341,1.56767786,0.24342190,0.75646156,0.01088800,0.94653952,2.46749687,12.31921482,4.23000002
2359334,2.82000000,7.08000000,49.00000000,0.15039203,0.28382185,342.70614624,0.27294913,0.83860093,0.01088800,1.02310097,2.58044386,14.96750927,5.82840014
2359335,2.82000000,7.14000000,48.00000000,0.15851501,0.28930885,328.91775513,0.31212008,0.89791811,0.01088800,1.03593266,2.62397242,15.81336975,6.53039980
2424833,2.88000000,4.86000000,9.00000000,0.04107226,0.25063047,357.50073242,0.16911161,0.44018149,0.02377100,0.43634731,1.43503451,1.87416410,0.52560002
2424834,2.88000000,4.92000000,23.00000000,0.08287423,0.44936407,137.65394592,0.18633015,0.47189000,0.01032600,0.34325370,1.52235353,4.84292269,1.24919999
2424835,2.88000000,4.98000000,22.00000000,0.07965091,0.44103006,157.61553955,0.14810956,0.42297411,0.02738700,0.34986919,1.50648987,3.80700088,0.79920000
2424836,2.88000000,5.04000000,21.00000000,0.07653150,0.60218877,184.87037659,0.13658571,0.32572943,0.02738700,0.15525052,1.26374280,3.36507487,0.63360000
2424837,2.88000000,5.10000000,19.00000000,0.07393467,0.67308092,209.51786804,0.15584436,0.35403216,0.02738700,0.11811003,1.17488503,3.36529899,0.68400002
2424838,2.88000000,5.16000000,139.00000000,0.46563169,0.14638942,63.94453049,0.44991341,1.32704020,0.00461700,3.65305638,6.32224560,71.25122070,47.82600021
2424839,2.88000000,5.22000000,140.00000000,0.48765567,0.11200660,58.38658142,0.34910545,1.12311876,0.06461700,4.45018291,7.39672995,65.22102356,40.56480026
2424840,2.88000000,5.28000000,156.00000000,0.51434422,0.10482500,49.33726501,0.23400789,1.06650257,0.12461700,4.37201834,7.85234594,67.63562775,38.59199905
2424841,2.88000000,5.34000000,153.00000000,0.48980871,0.05251255,15.57445145,0.13828872,1.77841878,0.10413000,7.39427900,10.82646465,64.25520325,35.94240189
2424842,2.88000000,5.40000000,105.00000000,0.37491360,0.06328163,332.49377441,0.27438307,1.68737960,0.04413000,6.06816816,8.62842846,42.49357605,25.68600082
2424844,2.88000000,5.52000000,89.00000000,0.30539125,0.14516449,21.96476173,0.30674934,1.38169932,0.02030100,3.29000926,5.14165640,36.10201645,17.80200005
2424845,2.88000000,5.58000000,84.00000000,0.28239948,0.15744373,347.20004272,0.27277070,1.09100628,0.02030100,2.90180111,4.74760056,31.44108009,14.14439964
2424846,2.88000000,5.64000000,67.00000000,0.22967739,0.30726433,310.84796143,0.36463302,0.89448637,0.01492900,1.63038039,3.06484127,27.11664009,13.39200020
2424847,2.88000000,5.70000000,87.00000000,0.28670886,0.22643356,55.82608032,0.34318474,1.20576859,0.02030100,2.05824494,3.98891783,34.22542953,16.68600082
2424848,2.88000000,5.76000000,106.00000000,0.36516547,0.18813293,21.68519402,0.23333232,1.14997900,0.02030100,2.65544963,4.93875360,40.61663437,19.00799942
2424849,2.88000000,5.82000000,116.00000000,0.39389628,0.22454876,353.44818115,0.21465744,0.95600992,0.02030100,2.27564669,4.69505358,44.25188065,20.53440094
2424850,2.88000000,5.88000000,128.00000000,0.43974924,0.13120353,335.15087891,0.26683736,1.37173080,0.02030100,3.96370196,6.48985100,55.50393677,31.82760048
2424851,2.88000000,5.94000000,253.00000000,0.74360389,0.06378350,334.07293701,0.23801857,2.12905431,0.02030599,8.42375755,12.10379505,197.87750244,228.69360352
2424852,2.88000000,6.00000000,250.00000000,0.74980050,0.06365733,317.19824219,0.27669495,2.12894559,0.02051841,8.45685768,12.16616249,196.52267456,225.63360596
2424853,2.88000000,6.06000000,136.00000000,0.46613437,0.13562405,302.31942749,0.41510454,1.36900902,0.02030100,4.06558228,6.57191849,70.13828278,49.40639877
2424854,2.88000000,6.12000000,132.00000000,0.45250973,0.22833121,294.98928833,0.47033381,1.35660315,0.02030100,2.59357071,4.99041033,71.76572418,53.45640182
2424855,2.88000000,6.18000000,131.00000000,0.44814646,0.22923875,291.47155762,0.53489363,1.41532815,0.02030100,2.61900115,4.95645189,76.86768341,60.96239853
2424856,2.88000000,6.24000000,128.00000000,0.44018972,0.27395439,288.71829224,0.59895205,1.47417009,0.02030100,2.23523784,4.49351025,82.00872803,69.50160217
2424858,2.88000000,6.36000000,47.00000000,0.17394035,0.15874881,142.35656738,0.06128040,0.70436221,0.03383820,1.76765978,3.71064878,15.41365433,6.30000019
2424859,2.88000000,6.42000000,51.00000000,0.19287804,0.22343488,213.39752197,0.13209224,0.62832767,0.02718952,1.39461637,3.29359984,16.88387108,6.81120014
2424861,2.88000000,6.54000000,114.00000000,0.41720203,0.14366391,28.64675903,0.38690248,1.76132452,0.04030100,3.02977180,6.04093695,57.62060928,44.24760056
2424862,2.88000000,6.60000000,135.00000000,0.49492365,0.11187486,16.53337479,0.43268508,1.75121593,0.10030100,4.46925545,7.45603228,77.78686523,72.60479736
2424863,2.88000000,6.66000000,201.00000000,0.70867473,0.08847533,11.82773209,0.17456307,2.13340592,0.16030100,6.74098921,10.03268814,157.54086304,185.56199646
2424864,2.88000000,6.72000000,169.00000000,0.65317106,0.08337419,347.62036133,0.25898159,2.13419628,0.14589000,6.91109324,9.92207718,120.60591125,135.98640442
2424865,2.88000000,6.78000000,122.00000000,0.45741266,0.13769802,342.12503052,0.43177649,1.75346184,0.08589000,3.48011589,6.46093225,65.43730927,57.89160156
2424866,2.88000000,6.84000000,105.00000000,0.38847324,0.16596174,328.46316528,0.36079746,1.60475135,0.02589000,2.63142562,5.42352295,47.37205124,31.86720085
2424867,2.88000000,6.90000000,44.00000000,0.13393812,0.71611965,37.16673660,0.22293617,0.50420517,0.00003900,0.06638900,1.53307796,11.30101013,3.50999999
2424868,2.88000000,6.96000000,44.00000000,0.13485283,0.69089633,22.52471161,0.19240715,0.47486198,0.06003900,0.07188758,1.56613255,10.25407314,3.02399993
2424869,2.88000000,7.02000000,48.00000000,0.14973588,0.28846258,354.58731079,0.20107746,0.74025923,0.07088800,0.99641621,2.55401301,11.86478996,3.92759991
2424870,2.88000000,7.08000000,48.00000000,0.16224773,0.29459155,332.64416504,0.23737936,0.81306863,0.07088800,1.02421057,2.63077760,12.63616467,4.47840023
2424871,2.88000000,7.14000000,50.00000000,0.16386768,0.31988439,319.93502808,0.26632056,0.80795139,0.02940800,0.92930853,2.53720212,14.79724693,5.60160017
2490368,2.94000000,4.80000000,16.00000000,0.05932777,0.19819751,54.05725098,0.27196294,0.72766769,0.00149800,1.31098855,1.93947792,4.04800224,1.45799994
2490369,2.94000000,4.86000000,12.00000000,0.04978345,0.25131568,2.45263529,0.11764035,0.38049045,0.02377100,0.41472524,1.57774794,1.90875351,0.41040000
2490370,2.94000000,4.92000000,67.00000000,0.23309064,0.18328148,70.36790466,0.55223894,1.39619386,0.01032600,2.52540016,3.99768019,40.40769196,33.83280182
2490371,2.94000000,4.98000000,61.00000000,0.21117541,0.17680362,60.18139267,0.37820372,1.26292431,0.01277800,2.22436643,3.87419105,28.28805923,19.07999992
2490372,2.94000000,5.04000000,45.00000000,0.17194282,0.28523627,37.35165787,0.24350150,0.68523026,0.01277800,1.32358265,2.75229239,13.21287346,5.10120010
2490373,2.94000000,5.10000000,41.00000000,0.14632124,0.18470669,7.83769894,0.23971181,0.98581016,0.01277800,1.80026793,3.15513039,12.53214264,5.02199984
2490374,2.94000000,5.16000000,166.00000000,0.56208652,0.11003932,76.91192627,0.54025799,2.01695490,0.00461700,5.06556082,8.01184559,97.21307373,77.86440277
2490375,2.94000000,5.22000000,178.00000000,0.61973965,0.08459095,74.99338531,0.43325201,1.95726085,0.06461700,6.21624184,9.59505844,94.88140869,70.81199646
2490376,2.94000000,5.28000000,197.00000000,0.66562974,0.08066232,72.66609955,0.33565581,1.89759219,0.12461700,6.24856758,10.18323898,98.60163116,67.46040344
2490377,2.94000000,5.34000000,204.00000000,0.68299520,0.04954525,64.95787811,0.25672075,1.83795214,0.10491107,9.12894821,13.16172314,100.69050598,67.08239746
2490378,2.94000000,5.40000000,194.00000000,0.67021328,0.06538010,49.53861237,0.21300332,1.77834451,0.04594273,7.66314173,11.34981155,96.20604706,65.64600372
2490379,2.94000000,5.46000000,175.00000000,0.59771919,0.09257396,38.26816559,0.22027752,1.71877396,0.01277800,6.06348276,9.00760078,82.46701050,51.71400070
2490380,2.94000000,5.52000000,151.00000000,0.52896458,0.13673693,39.70724106,0.20951879,1.37054110,0.04931714,4.16789389,6.97228765,67.15280914,38.85480118
2490381,2.94000000,5.58000000,149.00000000,0.51938301,0.17472573,32.59407425,0.17385119,1.30309331,0.07601074,3.32805824,6.11181736,64.52722931,35.56439972
2490382,2.94000000,5.64000000,154.00000000,0.52304488,0.17619772,17.57467842,0.14632386,1.24464190,0.01965076,3.10431194,6.10765171,65.58599854,35.26559830
2490383,2.94000000,5.70000000,152.00000000,0.51632649,0.17310852,356.41632080,0.13874336,1.18647647,0.02746898,3.18109632,6.12220573,65.09114075,35.52119827
2490384,2.94000000,5.76000000,152.00000000,0.50757658,0.17314218,335.36648560,0.15147656,1.12868011,0.08030100,3.22705317,6.06951904,65.79109955,36.76319885
2490385,2.94000000,5.82000000,150.00000000,0.50103343,0.17330848,318.38146973,0.18222962,1.07136953,0.08030100,3.24895811,6.02737713,64.96701050,37.20600128
2490386,2.94000000,5.88000000,151.00000000,0.50388557,0.13673832,309.10302734,0.22734021,1.10935342,0.08030100,3.99379230,6.80496311,67.14842224,40.27320099
2490387,2.94000000,5.94000000,272.00000000,0.79350758,0.05862230,319.36016846,0.20500399,2.06911230,0.08030226,9.20542240,13.04214668,210.71191406,238.80239868
2490388,2.94000000,6.00000000,263.00000000,0.77923626,0.05754027,304.36471558,0.25585380,2.06899905,0.08035624,9.20766258,13.04528427,204.13816833,231.20280457
2490389,2.94000000,6.06000000,146.00000000,0.48591524,0.16656074,290.63247681,0.39813161,1.28627241,0.08030100,3.40750861,6.05478716,74.53013611,53.83079910
2490390,2.94000000,6.12000000,142.00000000,0.47135577,0.22666253,286.60150146,0.45647761,1.34545434,0.08030100,2.57454944,5.11198378,77.00815582,59.16239929
2490391,2.94000000,6.18000000,139.00000000,0.46592811,0.22646490,284.51794434,0.51540697,1.40471566,0.08030100,2.58805561,5.08468342,81.72093201,66.88439941
2490392,2.94000000,6.24000000,137.00000000,0.45304596,0.19912948,282.41046143,0.58549768,1.46404541,0.04306800,2.95233774,5.34697676,87.50257874,75.78359985
2490394,2.94000000,6.36000000,53.00000000,0.19498493,0.13776319,116.68782806,0.08616047,0.71799439,0.05154900,2.20576501,4.21734238,18.75052261,8.34840012
2490395,2.94000000,6.42000000,52.00000000,0.19300361,0.09513661,209.96397400,0.14140028,0.95496559,0.04520600,3.17615390,5.04909801,17.66196632,7.51679993
2490397,2.94000000,6.54000000,114.00000000,0.41499949,0.15220992,37.62013245,0.30429357,1.59999716,0.04030100,2.88043523,5.85338688,52.48673630,35.99280167
2490398,2.94000000,6.60000000,140.00000000,0.51207697,0.11703727,20.49485397,0.34800753,1.69193614,0.10030100,4.33584547,7.41498804,77.06565094,68.12280273
2490399,2.94000000,6.66000000,196.00000000,0.71419132,0.09035678,15.18089962,0.14475577,2.07345176,0.16030100,6.65319538,9.96625137,150.13887024,175.96080017
2490400,2.94000000,6.72000000,172.00000000,0.67365688,0.08573455,345.94952393,0.20732549,2.07427526,0.14589000,6.80820131,9.93679619,121.81192017,136.51919556
2490401,2.94000000,6.78000000,131.00000000,0.47552803,0.08489146,338.22961426,0.34076419,1.69426060,0.08589000,5.25382996,8.38998127,65.70812988,53.26559830
2490402,2.94000000,6.84000000,109.00000000,0.39959660,0.11616991,315.70217896,0.29939878,1.44371021,0.02589000,3.74356270,6.57459497,47.18064499,29.24640083
2490403,2.94000000,6.90000000,44.00000000,0.13393854,0.71611005,48.86096191,0.17883514,0.45462012,0.00003900,0.06638901,1.53309059,9.98778820,2.70000005
2490404,2.94000000,6.96000000,47.00000000,0.14575450,0.29575336,20.62281418,0.14425083,0.62488073,0.06003900,0.94371909,2.48857713,10.08119678,2.76839995
2490405,2.94000000,7.02000000,51.00000000,0.16975573,0.30471617,337.76715088,0.16913502,0.72822005,0.12003900,1.00201607,2.64587545,11.94201851,3.84840012
2490406,2.94000000,7.08000000,53.00000000,0.17015722,0.33470258,319.43136597,0.18994072,0.71000844,0.08940800,0.89024717,2.52755499,13.17266941,4.40280008
2490407,2.94000000,7.14000000,52.00000000,0.16921450,0.34848529,307.17352295,0.22719829,0.73096263,0.02940800,0.84240931,2.47019649,14.12760544,4.94280005
2555904,3.00000000,4.80000000,113.00000000,0.40473810,0.15507537,86.34883118,1.01982868,2.37162876,0.00727200,4.37687922,5.72691298,114.75255585,147.84840393
2555905,3.00000000,4.86000000,128.00000000,0.46822515,0.14057671,85.45767212,0.86051214,2.31170177,0.03248173,3.92615008,6.46957302,112.55554199,136.74600220
2555906,3.00000000,4.92000000,129.00000000,0.47324091,0.15337214,85.23617554,0.82624447,2.25177956,0.02442599,4.01607895,6.22691345,108.51051331,126.82080078
2555907,3.00000000,4.98000000,133.00000000,0.48380944,0.16241249,84.88073730,0.77033371,2.19186282,0.07277800,3.93975353,6.11832285,105.87570190,117.93599701
2555908,3.00000000,5.04000000,141.00000000,0.50630689,0.16465513,83.95601654,0.69924229,2.13195181,0.07277800,3.84853268,6.21618891,103.41445923,108.57959747
2555909,3.00000000,5.10000000,152.00000000,0.54203892,0.13506711,82.24328613,0.61682945,2.07204771,0.04021212,4.36618280,7.10142279,102.54672241,100.56240082
2555910,3.00000000,5.16000000,194.00000000,0.67396408,0.09158438,84.35192871,0.48844409,2.01215076,0.02261237,5.67339516,9.61640167,112.48955536,97.82640076
2555911,3.00000000,5.22000000,201.00000000,0.69767481,0.09227025,84.09368896,0.42089882,1.95226228,0.06830344,5.80354166,9.74766541,111.06450653,91.18080139
2555912,3.00000000,5.28000000,213.00000000,0.71597534,0.08421106,82.83327484,0.34929553,1.89238298,0.12656777,5.99639559,10.33640289,113.42588806,87.40080261
2555913,3.00000000,5.34000000,217.00000000,0.73201096,0.05453914,77.88005066,0.27748325,1.83251417,0.12704210,8.53467941,12.98702240,113.41873932,85.64040375
2555914,3.00000000,5.40000000,209.00000000,0.73244917,0.06885791,72.74457550,0.21570924,1.77265716,0.08511224,7.32899618,11.56156921,106.44253540,78.09839630
2555915,3.00000000,5.46000000,200.00000000,0.67548740,0.08195079,68.66551971,0.19054098,1.71281385,0.07277800,6.39827013,10.17740345,96.17739105,66.25440216
2555916,3.00000000,5.52000000,182.00000000,0.62156820,0.10805284,68.38566589,0.16024937,1.65298593,0.08698011,4.92706347,8.50219822,85.88954926,56.98080063
2555917,3.00000000,5.58000000,170.00000000,0.57910776,0.13211045,62.86732483,0.14051928,1.59317601,0.10445569,4.10438204,7.42191601,78.10384369,50.59439850
2555918,3.00000000,5.64000000,166.00000000,0.56092393,0.15065232,51.75474167,0.10707335,1.53338683,0.07429342,3.58633661,6.84020281,75.35693359,48.40919876
2555919,3.00000000,5.70000000,162.00000000,0.54962146,0.14886214,28.40694809,0.07382323,1.47362196,0.07673269,3.65500546,6.81152964,72.51341248,44.88479996
2555920,3.00000000,5.76000000,160.00000000,0.54159009,0.14840433,345.93551636,0.06781169,1.41388595,0.11138144,3.71065187,6.77200127,70.48395538,42.62400055
2555921,3.00000000,5.82000000,158.00000000,0.53577471,0.14725298,313.17623901,0.09775090,1.35418403,0.14030100,3.78091168,6.76182604,69.26764679,41.49359894
2555922,3.00000000,5.88000000,157.00000000,0.53388262,0.11688760,298.49807739,0.14516826,1.29452336,0.14030100,4.57989788,7.57606363,69.78472137,42.84000015
2555923,3.00000000,5.94000000,275.00000000,0.82825565,0.05547737,314.00695801,0.14367241,2.01868510,0.14030172,9.71915245,13.69711781,210.89492798,237.76199341
2555924,3.00000000,6.00000000,269.00000000,0.81223917,0.05456280,296.00701904,0.19948612,2.01856875,0.14033262,9.70890713,13.67724323,205.83648682,231.28919983
2555925,3.00000000,6.06000000,152.00000000,0.51186711,0.13208719,281.90023804,0.33575520,1.27771389,0.14030100,4.15767574,6.97835684,75.21582794,53.47079849
2555926,3.00000000,6.12000000,146.00000000,0.49639764,0.16415210,279.41204834,0.40261689,1.33733356,0.14030100,3.46847796,6.16448164,76.67330170,58.11840057
2555927,3.00000000,6.18000000,142.00000000,0.48004836,0.17093541,277.62008667,0.48064560,1.39699042,0.10306800,3.31542754,5.94061518,80.16399384,64.85040283
2555928,3.00000000,6.24000000,138.00000000,0.46589464,0.23105463,276.33126831,0.55781603,1.45667922,0.04306800,2.49080253,5.03374767,85.14709473,73.18080139
2555930,3.00000000,6.36000000,68.00000000,0.24406084,0.12395041,135.38742065,0.06732333,0.69906688,0.05154900,2.68200088,4.97427750,23.51199722,10.17360020
2555931,3.00000000,6.42000000,82.00000000,0.29837781,0.10721023,254.08782959,0.09048235,0.97274846,0.04520600,3.51073885,5.91384697,33.08174515,16.42679977
2555933,3.00000000,6.54000000,116.00000000,0.42476866,0.14298101,49.56554031,0.22841233,1.41989183,0.04030100,3.07942605,6.11001062,47.58519363,27.80640030
2555934,3.00000000,6.60000000,148.00000000,0.53987139,0.07703562,22.69508171,0.25604507,1.63270891,0.10030100,6.03373909,9.38435173,78.24536133,64.94039917
2555935,3.00000000,6.66000000,211.00000000,0.76701754,0.07083647,357.64465332,0.10835958,2.01350141,0.16030100,8.25565052,11.66484928,159.17799377,181.50480652
2555936,3.00000000,6.72000000,197.00000000,0.75947571,0.06340679,318.05020142,0.19706915,2.01436067,0.14589000,8.84837627,12.26857185,143.13061523,158.07240295
2555937,3.00000000,6.78000000,162.00000000,0.58374804,0.07638150,309.33822632,0.32304269,1.63886464,0.08589000,6.44341326,9.79994297,91.69953156,79.66439819
2555938,3.00000000,6.84000000,138.00000000,0.49925914,0.08252647,289.67031860,0.38336971,1.93564546,0.02589000,5.70616198,8.71909332,74.27241516,63.54719925
2555939,3.00000000,6.90000000,44.00000000,0.13394102,0.71605337,66.82536316,0.14650230,0.40784317,0.00003900,0.06638908,1.53316557,9.18881893,2.21399999
2555940,3.00000000,6.96000000,57.00000000,0.19254187,0.33215132,338.10839844,0.11306231,0.64010447,0.06003900,0.94167435,2.69897914,12.99126339,3.80879998
2555941,3.00000000,7.02000000,56.00000000,0.18369120,0.35917640,312.94943237,0.11869192,0.60414064,0.12003900,0.83374768,2.53510070,12.35744095,3.57480001
2555942,3.00000000,7.08000000,55.00000000,0.17964436,0.27734840,297.11199951,0.15888800,0.77994472,0.08940800,1.15330100,2.85298109,12.63636875,3.77279997
2555943,3.00000000,7.14000000,56.00000000,0.18460292,0.08783207,286.44403076,0.25020078,1.99543464,0.02940800,3.40634894,5.13922548,16.92968559,9.03240013
2621440,3.06000000,4.80000000,126.00000000,0.46247610,0.17422216,90.48956299,0.99105096,2.36974549,0.01035700,3.93634248,5.77561045,123.42211914,155.71440125
2621441,3.06000000,4.86000000,135.00000000,0.49716753,0.14789006,90.58515930,0.87528002,2.30975652,0.05174757,3.64351892,6.49960279,119.12588501,143.58599854
2621442,3.06000000,4.92000000,133.00000000,0.49087241,0.15699515,90.61552429,0.83853197,2.24976850,0.06756473,3.74250364,6.26824713,111.70697784,130.00680542
2621443,3.06000000,4.98000000,137.00000000,0.49779952,0.16959254,90.67278290,0.78165489,2.18978119,0.09697480,3.56663060,6.07335663,107.96910858,119.88359833
2621444,3.06000000,5.04000000,144.00000000,0.52734262,0.12981094,91.38866425,0.70841587,2.12979460,0.11495172,4.47542286,7.14489269,104.57305908,109.41480255
2621445,3.06000000,5.10000000,163.00000000,0.59424502,0.13008115,92.73063660,0.61448872,2.06980920,0.07473539,4.51065779,7.57670784,107.90631866,104.06159973
2621446,3.06000000,5.16000000,196.00000000,0.68481725,0.09073405,92.73646545,0.49963984,2.00982499,0.06693044,5.59566736,9.73883724,112.91870880,97.87680054
2621447,3.06000000,5.22000000,202.00000000,0.70608431,0.09316286,92.51372528,0.42993751,1.94984186,0.09291783,5.56372261,9.75914574,111.43297577,91.42919922
2621448,3.06000000,5.28000000,215.00000000,0.72262865,0.09060925,92.07098389,0.35885185,1.88986027,0.14137809,5.42925262,10.01097298,112.88074493,86.29560089
2621449,3.06000000,5.34000000,221.00000000,0.74064940,0.06536369,86.84468079,0.28582293,1.82988024,0.15685658,7.29418945,11.93281746,116.50269318,89.15039825
2621450,3.06000000,5.40000000,212.00000000,0.74090797,0.07323900,88.48411560,0.22249100,1.76990199,0.12533312,6.89921141,11.27498245,107.81341553,78.78600311
2621451,3.06000000,5.46000000,198.00000000,0.67750257,0.08240033,93.99843597,0.20184661,1.70992577,0.11730700,6.26076937,10.16473198,92.16827393,61.26119995
2621452,3.06000000,5.52000000,185.00000000,0.63047516,0.13216184,96.10402679,0.17069750,1.64995205,0.12660898,4.06067085,7.74258327,84.34794617,54.35639954
2621453,3.06000000,5.58000000,174.00000000,0.60716796,0.13463256,98.50030518,0.12911792,1.58998096,0.13919514,4.04297876,7.52808142,79.03192902,50.19839859
2621454,3.06000000,5.64000000,171.00000000,0.58890456,0.13332257,102.36113739,0.08847876,1.53001308,0.11825315,4.06980085,7.45033121,76.45231628,47.77560043
2621455,3.06000000,5.70000000,163.00000000,0.56479585,0.13195969,99.54621124,0.05731212,1.47004890,0.11980067,4.05800676,7.33381653,72.20184326,44.75159836
2621456,3.06000000,5.76000000,159.00000000,0.55473548,0.15230851,114.12400055,0.01403814,1.41008914,0.14446494,3.57014108,6.76528072,69.62458038,43.01279831
2621457,3.06000000,5.82000000,159.00000000,0.55366272,0.14955625,265.17959595,0.03670574,1.35013461,0.18232900,3.65193367,6.82064247,70.23811340,43.89120102
2621458,3.06000000,5.88000000,160.00000000,0.55529398,0.14198321,268.30178833,0.08758967,1.29018641,0.18232900,3.81452513,7.01048279,71.77437592,45.83879852
2621459,3.06000000,5.94000000,280.00000000,0.85637325,0.05688525,299.34051514,0.08484798,2.07862377,0.18232955,9.61709690,13.75424099,215.36926270,242.45280457
