Ref,x,y,Connectivity,Point First Moment,Point Second Moment,Visual Entropy R3,Visual Integration [HH] R3,Visual Integration [P-value] R3,Visual Integration [Tekl] R3,Visual Mean Depth R3,Visual Node Count R3,Visual Relativised Entropy R3
524311,1.1400000,6.1800000,98.0000000,34.2209435,16.9235992,1.1831164,4.9819608,0.6271473,0.8504520,2.5826828,1410.0000000,2.7867441
524312,1.1400000,6.2400000,97.0000000,36.6717453,19.7460003,1.1700668,4.9508791,0.6232346,0.8497623,2.5926189,1410.0000000,2.8057425
524313,1.1400000,6.3000000,100.0000000,42.5585442,25.3439999,1.1858115,5.0518003,0.6290994,0.8519470,2.5783856,1500.0000000,2.7801523
524314,1.1400000,6.3600000,102.0000000,47.5033607,29.9123993,1.2082227,5.1321697,0.6373478,0.8536683,2.5581090,1524.0000000,2.7448888
524317,1.1400000,6.5400000,23.0000000,5.4951282,1.9332000,0.9665394,4.5341477,0.5856334,0.8400788,2.6931911,1220.0000000,3.0486670
524318,1.1400000,6.6000000,37.0000000,20.8232021,14.6520004,0.9632998,4.4543867,0.5797741,0.8380982,2.7097602,1169.0000000,3.0666056
524321,1.1400000,6.7800000,22.0000000,8.0221720,4.0500002,0.8963098,4.4207606,0.5709043,0.8373013,2.7368853,1221.0000000,3.1429768
524327,1.1400000,7.1400000,54.0000000,20.2843227,10.8431997,1.0014399,4.3016481,0.5838435,0.8340700,2.6946237,931.0000000,3.0308514
524336,1.1400000,7.6800000,56.0000000,18.9619980,8.7083998,1.2866620,4.1075239,0.6500748,0.8292246,2.5069768,431.0000000,2.6589861
589829,1.2000000,5.1000000,114.0000000,61.3046570,52.4412003,1.2397000,5.1169314,0.6440578,0.8534102,2.5411348,1411.0000000,2.7081428
589830,1.2000000,5.1600000,123.0000000,62.4626083,50.4791985,1.2850431,5.2572536,0.6617199,0.8564256,2.5000000,1411.0000000,2.6380422
589831,1.2000000,5.2200000,137.0000000,72.2635651,59.6304016,1.3079127,5.4135160,0.6729789,0.8595812,2.4755614,1515.0000000,2.5997794
589832,1.2000000,5.2800000,129.0000000,61.1372261,46.2204018,1.2474825,5.1582465,0.6452341,0.8542652,2.5386722,1462.0000000,2.7018366
589833,1.2000000,5.3400000,132.0000000,61.3424950,43.9127998,1.2370838,5.0911593,0.6408139,0.8528498,2.5489361,1411.0000000,2.7211463
589834,1.2000000,5.4000000,140.0000000,63.4927177,41.7995987,1.2507604,5.1240053,0.6449482,0.8535637,2.5390072,1411.0000000,2.7033417
589835,1.2000000,5.4600000,153.0000000,69.2111511,42.6276016,1.2628518,5.1548872,0.6488352,0.8542318,2.5297873,1411.0000000,2.6890068
589836,1.2000000,5.5200000,146.0000000,65.1417160,38.1419983,1.2509184,5.1240053,0.6449482,0.8535637,2.5390072,1411.0000000,2.7049499
589837,1.2000000,5.5800000,121.0000000,53.1490402,30.6324005,1.2212209,5.0564313,0.6364427,0.8520913,2.5595744,1411.0000000,2.7406557
589838,1.2000000,5.6400000,111.0000000,45.4776649,24.9983997,1.2080984,5.0312634,0.6332749,0.8515391,2.5673759,1411.0000000,2.7558420
589839,1.2000000,5.7000000,109.0000000,41.7017403,21.5424004,1.2055136,5.0267143,0.6327023,0.8514392,2.5687943,1411.0000000,2.7587450
589840,1.2000000,5.7600000,108.0000000,38.9855995,19.0403996,1.2042032,5.0244427,0.6324164,0.8513892,2.5695035,1411.0000000,2.7602139
589841,1.2000000,5.8200000,105.0000000,35.6843071,16.4519997,1.2001992,5.0176406,0.6315603,0.8512394,2.5716312,1411.0000000,2.7646921
589842,1.2000000,5.8800000,108.0000000,35.7182617,15.9300003,1.2093288,5.0381021,0.6341357,0.8516894,2.5652483,1411.0000000,2.7523663
589843,1.2000000,5.9400000,230.0000000,278.3285522,631.5947876,1.4260038,6.5647697,0.7997473,0.8810452,2.2425132,1704.0000000,2.3225119
589844,1.2000000,6.0000000,230.0000000,278.6875000,632.1420288,1.4260038,6.5647697,0.7997473,0.8810452,2.2425132,1704.0000000,2.3225119
589845,1.2000000,6.0600000,110.0000000,38.0301857,18.3563995,1.2136579,5.0472503,0.6352871,0.8518901,2.5624113,1411.0000000,2.7468054
589846,1.2000000,6.1200000,107.0000000,38.5610847,19.8899994,1.2054526,5.0289879,0.6329885,0.8514891,2.5680852,1411.0000000,2.7577641
589847,1.2000000,6.1800000,106.0000000,40.7509613,22.6620007,1.2032591,5.0244427,0.6324164,0.8513892,2.5695035,1411.0000000,2.7605693
589848,1.2000000,6.2400000,106.0000000,43.9252853,26.2943993,1.2032591,5.0244427,0.6324164,0.8513892,2.5695035,1411.0000000,2.7605693
589849,1.2000000,6.3000000,106.0000000,47.7611961,30.6972008,1.2032591,5.0244427,0.6324164,0.8513892,2.5695035,1411.0000000,2.7605693
589850,1.2000000,6.3600000,105.0000000,51.2503433,34.9452019,1.2019070,5.0221734,0.6321307,0.8513392,2.5702128,1411.0000000,2.7620800
589851,1.2000000,6.4200000,104.0000000,55.6357536,40.5071983,1.1996932,5.0176406,0.6315603,0.8512394,2.5716312,1411.0000000,2.7649040
589852,1.2000000,6.4800000,92.0000000,57.3942375,45.9539986,1.1848013,4.9973445,0.6290056,0.8507918,2.5780141,1411.0000000,2.7803199
589853,1.2000000,6.5400000,93.0000000,59.1570091,49.6044006,1.2035935,5.1430063,0.6386936,0.8539000,2.5548260,1524.0000000,2.7449448
589854,1.2000000,6.6000000,103.0000000,65.3104477,56.9196014,1.2587444,5.3251376,0.6622962,0.8577542,2.4993377,1511.0000000,2.6559968
589855,1.2000000,6.6600000,195.0000000,282.1258850,611.1359863,1.3755143,6.5125103,0.7902517,0.8800235,2.2576017,1744.0000000,2.3759050
589856,1.2000000,6.7200000,135.0000000,176.8101654,357.5916138,1.2926983,6.3081851,0.7654582,0.8763918,2.2983363,1744.0000000,2.4775214
589857,1.2000000,6.7800000,63.0000000,46.0270386,50.0183983,1.1513827,5.0689340,0.6307223,0.8523155,2.5743692,1507.0000000,2.8017068
589862,1.2000000,7.0800000,56.0000000,21.0193691,9.7740002,1.0909166,4.1899977,0.6002992,0.8310003,2.6433666,702.0000000,2.9205112
589863,1.2000000,7.1400000,91.0000000,34.6716347,16.9992008,1.1671230,4.5711236,0.6202935,0.8410098,2.5950592,932.0000000,2.8222065
589864,1.2000000,7.2000000,59.0000000,18.4995708,7.4664001,1.1375650,4.2700238,0.6104087,0.8332296,2.6163611,710.0000000,2.8589060
589865,1.2000000,7.2600000,53.0000000,13.9085665,4.5071998,1.1010983,4.2112284,0.6020037,0.8315928,2.6389282,710.0000000,2.9055414
589866,1.2000000,7.3200000,55.0000000,14.3876295,4.7124000,1.1159645,4.2332053,0.6053123,0.8322071,2.6299436,709.0000000,2.8864782
589867,1.2000000,7.3800000,56.0000000,14.8598156,5.0507998,1.1174626,4.2467017,0.6057467,0.8325772,2.6290097,718.0000000,2.8845890
589868,1.2000000,7.4400000,55.0000000,14.6964073,5.1012001,1.1093338,4.3680611,0.6048982,0.8358149,2.6339712,837.0000000,2.8906047
589869,1.2000000,7.5000000,57.0000000,16.7095928,6.7284002,1.0569160,4.6002307,0.5966553,0.8416692,2.6616290,1192.0000000,2.9520426
589870,1.2000000,7.5600000,58.0000000,18.3722420,8.1216002,1.0588698,4.6025562,0.5969570,0.8417253,2.6607893,1192.0000000,2.9499435
589871,1.2000000,7.6200000,70.0000000,26.2288094,13.5719995,1.1021492,4.6810603,0.6058641,0.8436040,2.6365144,1206.0000000,2.8961256
589872,1.2000000,7.6800000,97.0000000,39.7042427,21.2436008,1.1597465,4.7876630,0.6186510,0.8461111,2.6027961,1217.0000000,2.8269360
589873,1.2000000,7.7400000,65.0000000,29.4831543,17.6075993,1.0932084,4.6692219,0.6043318,0.8433225,2.6406639,1206.0000000,2.9058347
655365,1.2600000,5.1000000,99.0000000,45.3185234,31.5648003,1.0956662,4.6832905,0.6044529,0.8436560,2.6405230,1225.0000000,2.9144735
655366,1.2600000,5.1600000,107.0000000,44.7797470,28.5732002,1.1572751,4.7906508,0.6183094,0.8461779,2.6037581,1225.0000000,2.8331780
655367,1.2600000,5.2200000,120.0000000,52.1153259,34.5816002,1.2283452,5.0583577,0.6386083,0.8521484,2.5541127,1387.0000000,2.7303221
655368,1.2600000,5.2800000,101.0000000,34.0117912,17.1756001,1.1261845,4.7590575,0.6108820,0.8454325,2.6236134,1263.0000000,2.8733921
655369,1.2600000,5.3400000,92.0000000,26.1008625,9.7812004,1.0952593,4.6786304,0.6038514,0.8435456,2.6421568,1225.0000000,2.9134853
655370,1.2600000,5.4000000,84.0000000,22.1540794,7.0092001,1.1691635,4.3920202,0.6223133,0.8365272,2.5862534,743.0000000,2.8210654
655371,1.2600000,5.4600000,77.0000000,22.1938705,7.5348001,1.2006633,4.3369112,0.6291327,0.8351541,2.5668693,659.0000000,2.7788482
655373,1.2600000,5.5800000,100.0000000,45.4002151,26.6075993,1.1760478,4.9619350,0.6246264,0.8500080,2.5890703,1410.0000000,2.7984219
655374,1.2600000,5.6400000,106.0000000,44.5795441,24.2964001,1.1840036,4.9752674,0.6263047,0.8503038,2.5848119,1410.0000000,2.7895560
655375,1.2600000,5.7000000,104.0000000,40.0120659,19.9692001,1.1183006,4.7511101,0.6093462,0.8452464,2.6277602,1269.0000000,2.8846195
655376,1.2600000,5.7600000,104.0000000,37.2691231,17.3411999,1.1183006,4.7511101,0.6093462,0.8452464,2.6277602,1269.0000000,2.8846195
655377,1.2600000,5.8200000,103.0000000,35.2488747,15.7536001,1.1186213,4.7511101,0.6093462,0.8452464,2.6277602,1269.0000000,2.8839712
655378,1.2600000,5.8800000,101.0000000,32.4008865,13.5576000,1.1012622,4.6985698,0.6057174,0.8440170,2.6371753,1233.0000000,2.9073246
655379,1.2600000,5.9400000,226.0000000,268.7851562,601.0128174,1.4313289,6.1802406,0.7531288,0.8741607,2.3194118,1701.0000000,2.3786297
655380,1.2600000,6.0000000,225.0000000,268.5145874,601.1676025,1.4303609,6.1774864,0.7527931,0.8741102,2.3199999,1701.0000000,2.3798161
655381,1.2600000,6.0600000,100.0000000,33.1311302,15.2063999,1.0946729,4.6870742,0.6043234,0.8437454,2.6409423,1232.0000000,2.9158645
655382,1.2600000,6.1200000,99.0000000,34.6734619,17.0352001,1.0921057,4.6824384,0.6037256,0.8436357,2.6425669,1232.0000000,2.9190669
655383,1.2600000,6.1800000,97.0000000,35.4871864,18.2196007,1.0899771,4.6778116,0.6031290,0.8435262,2.6441917,1232.0000000,2.9214921
655384,1.2600000,6.2400000,96.0000000,38.4297256,21.5711994,1.0888876,4.6755013,0.6028312,0.8434715,2.6450040,1232.0000000,2.9227295
655385,1.2600000,6.3000000,96.0000000,42.9666138,26.6147995,1.0873728,4.6731935,0.6025337,0.8434168,2.6458163,1232.0000000,2.9247289
655386,1.2600000,6.3600000,95.0000000,47.2006683,31.4640007,1.0847459,4.6665950,0.6019460,0.8432602,2.6473942,1229.0000000,2.9280369
655390,1.2600000,6.6000000,53.0000000,26.0225163,18.8243999,1.1207358,4.8178997,0.6175653,0.8467941,2.6061320,1273.0000000,2.8521974
655391,1.2600000,6.6600000,162.0000000,243.2453156,548.5787964,1.3513100,6.0959630,0.7390596,0.8725098,2.3447490,1753.0000000,2.4615719
655392,1.2600000,6.7200000,103.0000000,95.8987045,140.7203979,1.2696565,5.9142022,0.7234236,0.8692662,2.3734214,1664.0000000,2.5523968
655393,1.2600000,6.7800000,45.0000000,18.2839737,10.9188004,1.1209055,5.0269203,0.6289571,0.8514209,2.5784783,1460.0000000,2.8302307
655395,1.2600000,6.9000000,36.0000000,14.5151014,7.9271998,1.0258063,4.5840163,0.5945523,0.8412779,2.6675062,1192.0000000,2.9792790
655396,1.2600000,6.9600000,44.0000000,16.5661850,8.3160000,1.0441471,4.7061157,0.5985578,0.8441986,2.6576374,1330.0000000,2.9563391
655398,1.2600000,7.0800000,64.0000000,21.4829311,9.2376003,1.0725551,4.6317368,0.5994802,0.8424277,2.6539419,1206.0000000,2.9340503
655399,1.2600000,7.1400000,97.0000000,37.4316101,18.1187992,1.1527815,4.8730040,0.6177453,0.8480307,2.6063516,1355.0000000,2.8327272
655400,1.2600000,7.2000000,68.0000000,20.0410709,7.6283998,1.0971038,4.6819644,0.6049929,0.8436248,2.6389802,1217.0000000,2.9017510
655401,1.2600000,7.2600000,57.0000000,15.1920166,5.3676000,1.0683866,4.6212468,0.5993811,0.8421749,2.6540723,1192.0000000,2.9361157
655402,1.2600000,7.3200000,57.0000000,14.7557621,5.1479998,1.0671343,4.6189022,0.5990770,0.8421186,2.6549118,1192.0000000,2.9378645
655403,1.2600000,7.3800000,55.0000000,14.1678133,5.1408000,1.0618345,4.6118827,0.5981666,0.8419498,2.6574306,1192.0000000,2.9439554
655404,1.2600000,7.4400000,56.0000000,14.9449873,5.8067999,1.0638683,4.6142201,0.5984697,0.8420060,2.6565912,1192.0000000,2.9417744
655405,1.2600000,7.5000000,57.0000000,16.1870327,6.8759999,1.0658765,4.6165600,0.5987732,0.8420623,2.6557515,1192.0000000,2.9396188
655406,1.2600000,7.5600000,60.0000000,18.3007984,8.4312000,1.0717503,4.6235938,0.5996855,0.8422313,2.6532326,1192.0000000,2.9333003
655407,1.2600000,7.6200000,74.0000000,25.8430805,12.7944002,1.1110618,4.7032032,0.6077374,0.8441277,2.6315789,1217.0000000,2.8853850
655408,1.2600000,7.6800000,97.0000000,39.6298523,20.9699993,1.1597465,4.7876630,0.6186510,0.8461111,2.6027961,1217.0000000,2.8269360
655409,1.2600000,7.7400000,66.0000000,27.5141659,15.9407997,1.0913546,4.6645031,0.6037211,0.8432102,2.6423237,1206.0000000,2.9090266
720901,1.3200000,5.1000000,87.0000000,33.7659912,18.1907997,1.0788356,4.6508641,0.6002678,0.8428860,2.6519608,1225.0000000,2.9340529
720902,1.3200000,5.1600000,91.0000000,29.8355904,13.1652002,1.1325767,4.7423334,0.6120734,0.8450481,2.6200981,1225.0000000,2.8624980
720903,1.3200000,5.2200000,106.0000000,38.5463448,20.5991993,1.2052966,5.0118227,0.6327333,0.8511235,2.5685425,1387.0000000,2.7584584
720904,1.3200000,5.2800000,87.0000000,23.6209545,8.1216002,1.1000719,4.4531536,0.6061265,0.8380132,2.6320961,917.0000000,2.9108498
720905,1.3200000,5.3400000,79.0000000,20.4165936,6.4368000,1.2004371,4.3501439,0.6295479,0.8355050,2.5660660,667.0000000,2.7792232
720906,1.3200000,5.4000000,77.0000000,21.1331024,6.9875998,1.2006633,4.3369112,0.6291327,0.8351541,2.5668693,659.0000000,2.7788482
720907,1.3200000,5.4600000,73.0000000,22.1796093,7.9956002,1.1794158,4.2952504,0.6230892,0.8339939,2.5820668,659.0000000,2.8072340
720909,1.3200000,5.5800000,89.0000000,40.8629913,23.3316002,1.0717005,4.6083450,0.5990745,0.8418630,2.6547618,1177.0000000,2.9447567
720910,1.3200000,5.6400000,94.0000000,39.4113121,20.6567993,1.0836407,4.6662841,0.6016428,0.8432529,2.6482534,1232.0000000,2.9292381
720911,1.3200000,5.7000000,99.0000000,39.2981529,19.4832001,1.0905764,4.6801238,0.6034272,0.8435810,2.6433794,1232.0000000,2.9210818
720912,1.3200000,5.7600000,98.0000000,36.7620316,17.3339996,1.0895253,4.6778116,0.6031290,0.8435262,2.6441917,1232.0000000,2.9222810
720913,1.3200000,5.8200000,98.0000000,34.9039917,15.5592003,1.0879947,4.6755013,0.6028312,0.8434715,2.6450040,1232.0000000,2.9242966
720914,1.3200000,5.8800000,99.0000000,34.0579453,14.7564001,1.0890409,4.6778116,0.6031290,0.8435262,2.6441917,1232.0000000,2.9231026
720915,1.3200000,5.9400000,224.0000000,262.3575745,573.8436279,1.4290922,6.1594887,0.7506753,0.8737819,2.3237197,1700.0000000,2.3837917
720916,1.3200000,6.0000000,224.0000000,262.7800903,574.4771729,1.4290922,6.1594887,0.7506753,0.8737819,2.3237197,1700.0000000,2.3837917
720917,1.3200000,6.0600000,98.0000000,34.8303833,16.4412003,1.0895253,4.6778116,0.6031290,0.8435262,2.6441917,1232.0000000,2.9222810
720918,1.3200000,6.1200000,96.0000000,35.7364120,17.9064007,1.0858518,4.6708879,0.6022364,0.8433621,2.6466289,1232.0000000,2.9267340
720919,1.3200000,6.1800000,96.0000000,38.8875084,21.7439995,1.0858407,4.6689029,0.6022437,0.8433149,2.6465797,1229.0000000,2.9267950
720920,1.3200000,6.2400000,96.0000000,41.4577065,24.4944000,1.1009262,4.7076163,0.6052244,0.8442294,2.6386890,1252.0000000,2.9063940
720921,1.3200000,6.3000000,95.0000000,44.9320564,28.6704006,1.0847459,4.6665950,0.6019460,0.8432602,2.6473942,1229.0000000,2.9280369
720922,1.3200000,6.3600000,95.0000000,49.3283806,33.6599998,1.0847459,4.6665950,0.6019460,0.8432602,2.6473942,1229.0000000,2.9280369
720926,1.3200000,6.6000000,56.0000000,29.6525097,22.5468006,1.1257689,4.8202591,0.6178678,0.8468484,2.6053460,1273.0000000,2.8476570
720927,1.3200000,6.6600000,181.0000000,249.1539917,533.2932129,1.3754103,6.1613426,0.7469860,0.8737102,2.3304794,1753.0000000,2.4309144
720928,1.3200000,6.7200000,97.0000000,64.4308472,59.6087990,1.2335122,5.2208138,0.6503731,0.8555735,2.5267379,1497.0000000,2.6982033
720929,1.3200000,6.7800000,54.0000000,24.4848442,15.8436003,1.1114746,4.7839489,0.6137306,0.8460104,2.6161137,1267.0000000,2.8680103
720930,1.3200000,6.8400000,55.0000000,25.7529354,16.1532001,1.1296957,4.8309293,0.6196705,0.8470959,2.6006315,1268.0000000,2.8405528
720931,1.3200000,6.9000000,61.0000000,28.5055313,17.2476006,1.1617037,5.0851502,0.6359388,0.8526872,2.5611756,1464.0000000,2.7828915
720932,1.3200000,6.9600000,82.0000000,37.3440361,22.0571995,1.2131313,5.2457705,0.6508642,0.8560739,2.5258002,1532.0000000,2.7132807
720933,1.3200000,7.0200000,68.0000000,28.3169060,16.2684002,1.1781127,4.9384360,0.6323093,0.8495432,2.5687499,1281.0000000,2.7760818
720934,1.3200000,7.0800000,69.0000000,23.1267052,9.9108000,1.1021106,4.6811972,0.6059722,0.8436072,2.6362126,1205.0000000,2.8956578
720935,1.3200000,7.1400000,101.0000000,38.4733658,18.2159996,1.1613855,4.8905158,0.6198037,0.8484261,2.6010325,1357.0000000,2.8220088
720936,1.3200000,7.2000000,72.0000000,21.6171570,8.3123999,1.1040267,4.6913800,0.6062096,0.8438480,2.6356907,1217.0000000,2.8942168
720937,1.3200000,7.2600000,64.0000000,18.0110378,6.7248001,1.0805297,4.6353650,0.6012123,0.8425137,2.6490345,1192.0000000,2.9234238
720938,1.3200000,7.3200000,60.0000000,16.9087925,6.5771999,1.0717503,4.6235938,0.5996855,0.8422313,2.6532326,1192.0000000,2.9333003
720939,1.3200000,7.3800000,59.0000000,16.7922688,6.9191999,1.0698172,4.6212468,0.5993811,0.8421749,2.6540723,1192.0000000,2.9353821
720940,1.3200000,7.4400000,59.0000000,17.5112743,7.8263998,1.0698172,4.6212468,0.5993811,0.8421749,2.6540723,1192.0000000,2.9353821
720941,1.3200000,7.5000000,62.0000000,19.5110912,9.3923998,1.0755440,4.6282949,0.6002953,0.8423442,2.6515534,1192.0000000,2.9292083
720942,1.3200000,7.5600000,64.0000000,21.6496830,11.2896004,1.0792429,4.6330061,0.6009063,0.8424572,2.6498740,1192.0000000,2.9252095
720943,1.3200000,7.6200000,78.0000000,29.5344830,16.1495991,1.1260968,4.7294245,0.6111256,0.8447462,2.6225328,1217.0000000,2.8662286
720944,1.3200000,7.6800000,100.0000000,42.6169434,23.8535995,1.1648204,4.7975087,0.6199234,0.8463407,2.5995066,1217.0000000,2.8208437
720945,1.3200000,7.7400000,69.0000000,30.3336678,18.8927994,1.0880902,4.6448250,0.6024392,0.8427404,2.6456759,1192.0000000,2.9156058
786437,1.3800000,5.1000000,78.0000000,28.4984589,13.0500002,1.0580566,4.6166162,0.5958475,0.8420683,2.6642158,1225.0000000,2.9590056
786438,1.3800000,5.1600000,90.0000000,28.9050732,11.7396002,1.2459435,4.5305939,0.6419481,0.8402186,2.5377359,743.0000000,2.7164567
786439,1.3800000,5.2200000,104.0000000,37.1221313,18.5256004,1.2078494,4.7978611,0.6309997,0.8464138,2.5702629,1104.0000000,2.7643955
786440,1.3800000,5.2800000,79.0000000,21.7824535,7.4196000,1.2046384,4.3491054,0.6307123,0.8354902,2.5629742,660.0000000,2.7735617
786441,1.3800000,5.3400000,75.0000000,21.0298786,7.2467999,1.1982424,4.3285146,0.6279147,0.8349209,2.5699089,659.0000000,2.7819502
786442,1.3800000,5.4000000,72.0000000,21.4057732,7.7291999,1.1781440,4.2911282,0.6224912,0.8338786,2.5835867,659.0000000,2.8088343
786443,1.3800000,5.4600000,72.0000000,23.6396999,9.1512003,1.1781440,4.2911282,0.6224912,0.8338786,2.5835867,659.0000000,2.8088343
786451,1.3800000,5.9400000,168.0000000,235.0115967,537.2603760,1.3627280,5.8387642,0.7128826,0.8677973,2.3938131,1682.0000000,2.4903281
786452,1.3800000,6.0000000,174.0000000,240.2796783,541.6271973,1.3746400,6.0203905,0.7340920,0.8712128,2.3536010,1695.0000000,2.4492931
786462,1.3800000,6.6000000,25.0000000,6.9630108,2.9340000,0.9792952,4.5802364,0.5883450,0.8412055,2.6857598,1258.0000000,3.0320790
786463,1.3800000,6.6600000,156.0000000,222.4925385,490.7196045,1.3467557,5.8688316,0.7143943,0.8683250,2.3909993,1712.0000000,2.5005758
786464,1.3800000,6.7200000,52.0000000,23.0013142,15.7139997,1.0707260,4.7464728,0.6032896,0.8451362,2.6446776,1335.0000000,2.9245076
786468,1.3800000,6.9600000,25.0000000,8.1457586,3.7548001,0.9312864,4.5386810,0.5778798,0.8402395,2.7168810,1322.0000000,3.0973134
786470,1.3800000,7.0800000,57.0000000,21.0953617,9.7343998,1.1184194,4.2370048,0.6060230,0.8323137,2.6280057,708.0000000,2.8840697
786471,1.3800000,7.1400000,90.0000000,33.5578804,15.7103996,1.1677700,4.5711236,0.6202935,0.8410098,2.5950592,932.0000000,2.8211136
786472,1.3800000,7.2000000,69.0000000,25.8631020,14.9580002,1.1417811,4.8733120,0.6194934,0.8480435,2.6016505,1334.0000000,2.8325667
786473,1.3800000,7.2600000,60.0000000,19.8494015,10.5696001,1.1476884,4.8734713,0.6241651,0.8480674,2.5892019,1279.0000000,2.8168931
786474,1.3800000,7.3200000,57.0000000,15.6316357,5.5152001,1.0598493,4.6070771,0.5973628,0.8418344,2.6596816,1194.0000000,2.9479306
786475,1.3800000,7.3800000,55.0000000,14.9579659,5.4359999,1.0558468,4.6024284,0.5967600,0.8417225,2.6613579,1194.0000000,2.9522235
786476,1.3800000,7.4400000,58.0000000,16.7367458,6.5879998,1.0618123,4.6094050,0.5976647,0.8418905,2.6588433,1194.0000000,2.9458218
786477,1.3800000,7.5000000,58.0000000,17.6493492,7.5636001,1.0618123,4.6094050,0.5976647,0.8418905,2.6588433,1194.0000000,2.9458218
786478,1.3800000,7.5600000,60.0000000,19.4263268,8.8163996,1.0600665,4.6025562,0.5969570,0.8417253,2.6607893,1192.0000000,2.9494441
786479,1.3800000,7.6200000,72.0000000,26.9660683,13.8383999,1.0968980,4.6672292,0.6043446,0.8432751,2.6405990,1203.0000000,2.9045792
786480,1.3800000,7.6800000,98.0000000,40.2865906,21.5316010,1.1521064,4.7729692,0.6167524,0.8457679,2.6077302,1217.0000000,2.8379695
786481,1.3800000,7.7400000,66.0000000,28.8203201,16.8227997,1.0865313,4.6530714,0.6025114,0.8429376,2.6455908,1203.0000000,2.9158580
851970,1.4400000,4.9200000,24.0000000,7.0367808,2.7107999,1.1345277,3.7163854,0.6046382,0.8166826,2.6164021,379.0000000,2.8537827
851971,1.4400000,4.9800000,26.0000000,6.8474617,2.4156001,1.1448001,3.7285903,0.6066239,0.8171002,2.6111112,379.0000000,2.8424582
851972,1.4400000,5.0400000,43.0000000,15.9197159,8.2944002,1.0819160,4.2233725,0.5984173,0.8319203,2.6495957,743.0000000,2.9241207
851973,1.4400000,5.1000000,80.0000000,29.5629444,13.3344002,1.1522927,4.3325682,0.6183314,0.8349459,2.5958042,716.0000000,2.8433719
851974,1.4400000,5.1600000,76.0000000,26.0562115,10.9331999,1.1806538,4.3129282,0.6241620,0.8344734,2.5795796,667.0000000,2.8057401
851975,1.4400000,5.2200000,102.0000000,37.3537254,18.3815994,1.2230542,4.7925787,0.6351221,0.8463274,2.5595462,1059.0000000,2.7432005
851976,1.4400000,5.2800000,74.0000000,23.3538074,8.9927998,1.1806407,4.2993803,0.6236883,0.8341092,2.5805471,659.0000000,2.8056796
851977,1.4400000,5.3400000,73.0000000,23.3362141,9.0251999,1.1794158,4.2952504,0.6230892,0.8339939,2.5820668,659.0000000,2.8072340
851978,1.4400000,5.4000000,73.0000000,24.7005196,9.9432001,1.1794158,4.2952504,0.6230892,0.8339939,2.5820668,659.0000000,2.8072340
